name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"8.682278, -82.263072",2024-12-07T12:00:00,32,34.8,21,52.25,0,0,,0,0,28.4,13,26.3,1009,25,10,894,3.2,9,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T13:00:00,33,36,21,49.39,0,0,,0,0,29.5,18.4,27.4,1008,25,10,923,3.3,9,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T14:00:00,30,35,24,70.28,0,0,,0,0,28.8,11.2,190,1008,25,10,864,3.1,9,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T15:00:00,32,33.4,19,46.17,0,0,,0,0,28.1,25.9,50,1006,25,10,744,2.7,7,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T16:00:00,31,32.3,19,48.87,0,0,,0,0,26.6,20.5,50,1006,25,10,562,2,6,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T17:00:00,31,32.3,19,48.87,0.1,100,rain,0,0,24.1,18.4,50,1006,25,10,336,1.2,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-07T18:00:00,31,31.8,18,45.9,0.1,100,rain,0,0,23,16.6,30,1006,25,10,94,0.3,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-07T19:00:00,27,28.4,20,65.55,0,0,,0,0,22.7,5.4,110,1007,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-07T20:00:00,27,28.4,20,65.55,0,0,,0,0,22.7,7.6,80,1008,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-07T21:00:00,26,26,20,69.54,0,0,,0,0,22.3,3.6,17.7,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-07T22:00:00,25,25,22,83.45,0,0,,0,0,20.9,9.4,300,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-07T23:00:00,17.8,17.8,17.1,95.68,0.1,100,rain,0,0,20.2,10.4,17.6,1015,17.3,24.1,0,0,0,10,Rain,rain,remote
